Yr,Mn,Dy,Hr,Obs,Mod.enh,Bg_quant_0.05,Bg_quant_0.06,Bg_quant_0.07,Bg_quant_0.08,Bg_quant_0.09,Bg_quant_0.1,Bg_quant_0.11,Bg_quant_0.12,Bg_quant_0.13,Bg_quant_0.14,Bg_quant_0.15,Bg_quant_0.16,Bg_quant_0.17,Bg_quant_0.18,Bg_quant_0.19,Bg_quant_0.2,Bg_quant_0.21,Bg_quant_0.22,Bg_quant_0.23,Bg_quant_0.24,Bg_quant_0.25,Bg_quant_0.26,Bg_quant_0.27,Bg_quant_0.28,Bg_quant_0.29,Bg_quant_0.3,Bg_quant_0.31,Bg_quant_0.32,Bg_quant_0.33,Bg_quant_0.34,Bg_quant_0.35
2012,9,4,0,1913.38,47.1094,1893.73,1893.76,1893.8,1893.83,1893.9,1894,1894.11,1894.25,1894.45,1894.8,1895.16,1895.51,1895.87,1896.69,1897.52,1897.89,1898.17,1898.76,1899.47,1899.86,1900.04,1900.17,1900.25,1900.42,1900.75,1901.08,1901.39,1901.7,1901.99,1902.29,1902.56
2012,9,4,1,1915.03,29.1428,1893.72,1893.75,1893.78,1893.8,1893.86,1893.96,1894.05,1894.14,1894.3,1894.69,1895.06,1895.26,1895.47,1896.44,1897.43,1897.71,1897.87,1898.51,1899.34,1899.8,1900.01,1900.13,1900.15,1900.28,1900.61,1900.95,1901.28,1901.62,1901.9,1902.19,1902.44
2012,9,4,2,1923.29,31.2688,1893.72,1893.75,1893.78,1893.8,1893.86,1893.96,1894.05,1894.13,1894.29,1894.68,1895.05,1895.25,1895.44,1896.43,1897.43,1897.7,1897.85,1898.5,1899.34,1899.8,1900.01,1900.13,1900.14,1900.27,1900.61,1900.94,1901.28,1901.62,1901.9,1902.18,1902.44
2012,9,4,3,1916.25,34.4037,1893.67,1893.73,1893.77,1893.8,1893.85,1893.95,1894.04,1894.12,1894.27,1894.65,1895.02,1895.22,1895.42,1896.37,1897.34,1897.64,1897.82,1898.46,1899.26,1899.73,1899.97,1900.11,1900.14,1900.26,1900.58,1900.91,1901.25,1901.58,1901.87,1902.15,1902.41
2012,9,4,4,1924.1,17.2356,1892.49,1893.1,1893.46,1893.65,1893.77,1893.8,1893.85,1893.93,1894.02,1894.15,1894.3,1894.59,1894.89,1895.24,1895.58,1896.23,1896.94,1897.45,1897.88,1898.41,1899.01,1899.48,1899.81,1900.06,1900.16,1900.3,1900.56,1900.83,1901.16,1901.49,1901.79
2012,9,4,5,1930.12,11.5526,1888.1,1890.73,1892.11,1892.73,1893.21,1893.54,1893.76,1893.79,1893.83,1893.91,1893.99,1894.1,1894.21,1894.48,1894.76,1895.07,1895.39,1895.92,1896.54,1897.11,1897.65,1898.17,1898.66,1899.14,1899.6,1899.99,1900.12,1900.25,1900.45,1900.65,1900.98
2012,9,4,6,1922.65,10.9283,1878.89,1884.19,1887.82,1890.41,1892.04,1892.66,1893.18,1893.5,1893.75,1893.79,1893.83,1893.9,1893.98,1894.09,1894.21,1894.46,1894.73,1895.03,1895.36,1895.85,1896.47,1897.05,1897.58,1898.1,1898.6,1899.09,1899.55,1899.98,1900.1,1900.23,1900.43
2012,9,4,7,1924.49,24.1797,1872.3,1876.91,1881.69,1886.59,1889.79,1891.22,1892.35,1892.97,1893.48,1893.64,1893.79,1893.83,1893.87,1893.97,1894.08,1894.21,1894.34,1894.62,1894.96,1895.29,1895.59,1896.11,1896.87,1897.49,1897.85,1898.26,1898.89,1899.49,1899.8,1900.11,1900.21
2012,9,4,8,1913.59,30.1692,1868.44,1869.65,1873.16,1878.11,1882.82,1887.29,1890.51,1891.56,1892.49,1893.06,1893.58,1893.69,1893.8,1893.84,1893.89,1893.99,1894.11,1894.25,1894.4,1894.68,1895.04,1895.4,1895.74,1896.23,1896.99,1897.67,1898,1898.36,1898.99,1899.61,1899.88
2012,9,4,9,1891.49,37.9125,1867.3,1867.81,1868.75,1869.97,1873.23,1878.63,1883.46,1887.29,1890.46,1891.48,1892.44,1893,1893.56,1893.68,1893.79,1893.85,1893.9,1894,1894.12,1894.27,1894.43,1894.69,1895.06,1895.42,1895.76,1896.19,1896.95,1897.67,1898,1898.33,1898.94
2012,9,4,10,1894.42,41.944,1866.67,1866.93,1867.36,1867.88,1870.95,1876.68,1880.75,1881.9,1883.72,1887.75,1891.4,1891.97,1892.53,1893.09,1893.65,1893.77,1893.81,1893.86,1893.91,1894.01,1894.14,1894.28,1894.45,1894.7,1895.09,1895.48,1895.82,1896.19,1897.01,1897.83,1898.12
2012,9,4,11,1894.73,46.741,1866.45,1866.56,1866.76,1867.01,1870.02,1875.9,1879.88,1880.54,1882.14,1886.86,1891.13,1891.71,1892.29,1892.95,1893.62,1893.75,1893.78,1893.82,1893.86,1893.94,1894.05,1894.17,1894.28,1894.5,1894.89,1895.26,1895.52,1895.83,1896.75,1897.68,1897.9
2012,9,4,12,1911.35,60.5402,1866.37,1866.48,1866.63,1866.8,1869.78,1875.67,1879.6,1880.06,1881.58,1886.54,1891.04,1891.62,1892.2,1892.9,1893.6,1893.73,1893.77,1893.8,1893.83,1893.91,1894.02,1894.12,1894.23,1894.43,1894.83,1895.19,1895.42,1895.71,1896.66,1897.62,1897.82
2012,9,4,13,1953.33,52.9997,1866.29,1866.34,1866.41,1866.5,1869.46,1875.42,1879.35,1879.7,1881.18,1886.31,1890.96,1891.55,1892.15,1892.87,1893.59,1893.73,1893.76,1893.79,1893.81,1893.88,1893.99,1894.09,1894.18,1894.37,1894.77,1895.13,1895.33,1895.61,1896.59,1897.58,1897.77
2012,9,4,14,1957.4,87.7988,1866.32,1866.37,1866.42,1866.47,1869.4,1875.36,1879.27,1879.59,1881.05,1886.24,1890.94,1891.53,1892.13,1892.85,1893.59,1893.73,1893.76,1893.79,1893.81,1893.88,1893.99,1894.08,1894.17,1894.36,1894.76,1895.11,1895.31,1895.58,1896.57,1897.56,1897.75
2012,9,4,15,1935.86,60.6461,1866.34,1866.38,1866.42,1866.47,1869.4,1875.36,1879.28,1879.62,1881.09,1886.26,1890.95,1891.54,1892.13,1892.86,1893.59,1893.73,1893.76,1893.79,1893.81,1893.89,1893.99,1894.09,1894.17,1894.37,1894.76,1895.12,1895.32,1895.59,1896.58,1897.57,1897.75
2012,9,4,16,1908.74,42.1639,1866.31,1866.35,1866.39,1866.41,1869.35,1875.31,1879.22,1879.51,1880.96,1886.19,1890.92,1891.52,1892.11,1892.85,1893.59,1893.72,1893.76,1893.79,1893.81,1893.88,1893.98,1894.08,1894.16,1894.35,1894.75,1895.1,1895.3,1895.56,1896.55,1897.55,1897.73
2012,9,4,17,1906.46,42.8016,1866.33,1866.38,1866.41,1866.45,1869.38,1875.34,1879.24,1879.53,1880.96,1886.14,1890.84,1891.46,1892.09,1892.82,1893.56,1893.71,1893.76,1893.79,1893.81,1893.88,1893.99,1894.08,1894.17,1894.36,1894.75,1895.11,1895.3,1895.55,1896.37,1897.19,1897.49
2012,9,4,18,1915.49,31.7335,1866.24,1866.26,1866.27,1866.28,1869.21,1875.21,1879.13,1879.42,1880.25,1882.85,1885.32,1886.62,1887.92,1889.52,1891.13,1891.88,1892.48,1893,1893.48,1893.73,1893.83,1893.95,1894.09,1894.32,1894.72,1895.07,1895.27,1895.48,1895.89,1896.31,1896.89
2012,9,4,19,1912.24,23.0952,1866.24,1866.26,1866.27,1866.28,1869.21,1875.21,1879.13,1879.42,1880.13,1882.24,1884.22,1885.22,1886.23,1888.05,1889.89,1890.71,1891.36,1892.01,1892.66,1893.15,1893.54,1893.8,1893.93,1894.17,1894.65,1895.06,1895.26,1895.48,1895.87,1896.26,1896.86
2012,9,4,20,1921.53,17.1755,1866.24,1866.26,1866.27,1866.28,1869.21,1875.21,1879.13,1879.42,1880.12,1882.2,1884.16,1885.09,1886.01,1887.47,1888.95,1889.79,1890.53,1890.83,1890.97,1891.37,1891.95,1892.56,1893.19,1893.67,1893.84,1894.09,1894.61,1895.11,1895.34,1895.56,1895.98
2012,9,4,21,1919.86,14.8437,1866.24,1866.26,1866.27,1866.28,1869.21,1875.21,1879.13,1879.42,1880.03,1881.72,1883.28,1883.82,1884.36,1884.87,1885.38,1886.44,1887.6,1888.68,1889.74,1890.35,1890.67,1891,1891.33,1891.78,1892.45,1893.19,1894.15,1895.05,1895.24,1895.44,1895.82
2012,9,4,22,1903.34,15.9649,1866.24,1866.26,1866.27,1866.28,1869.21,1875.21,1879.13,1879.42,1879.92,1881.13,1882.27,1882.86,1883.45,1883.87,1884.3,1884.8,1885.31,1886.29,1887.45,1888.54,1889.6,1890.31,1890.63,1890.95,1891.29,1891.9,1893.54,1895.05,1895.24,1895.44,1895.82
2012,9,4,23,1908.52,13.3449,1866.24,1866.26,1866.27,1866.28,1869.21,1875.21,1879.13,1879.42,1879.84,1880.73,1881.57,1881.97,1882.38,1882.76,1883.15,1883.62,1884.12,1884.56,1884.98,1885.75,1886.76,1887.87,1889.09,1890.04,1890.48,1890.98,1891.7,1892.48,1893.93,1895.38,1895.82
2012,9,5,0,1905.56,30.8828,1866.24,1866.26,1866.27,1866.28,1869.04,1874.68,1878.47,1878.97,1879.48,1880.01,1880.55,1881.13,1881.72,1882.09,1882.46,1882.89,1883.34,1883.78,1884.22,1884.71,1885.24,1886.05,1887.18,1888.28,1889.33,1890.23,1890.61,1891.06,1892.17,1893.28,1894.49
2012,9,5,1,1897.58,34.0934,1866.24,1866.26,1866.27,1866.28,1868.73,1873.75,1877.2,1877.92,1878.58,1879.08,1879.58,1880.11,1880.65,1881.2,1881.76,1882.15,1882.52,1882.95,1883.41,1883.85,1884.28,1884.79,1885.39,1886.18,1887.34,1888.46,1889.41,1890.31,1890.73,1891.15,1892.35
2012,9,5,2,1887.29,58.6662,1866.24,1866.26,1866.27,1866.28,1868.54,1873.14,1876.31,1876.95,1877.58,1878.21,1878.83,1879.27,1879.71,1880.3,1880.88,1881.4,1881.91,1882.3,1882.65,1883.09,1883.59,1884.05,1884.45,1884.96,1885.68,1886.51,1887.74,1888.93,1889.73,1890.52,1890.96
2012,9,5,3,1884.7,26.747,1866.24,1866.26,1866.27,1866.28,1868.49,1873.01,1876.02,1876.4,1876.79,1877.27,1877.78,1878.47,1879.16,1879.48,1879.8,1880.35,1880.94,1881.46,1881.95,1882.35,1882.7,1883.12,1883.64,1884.12,1884.53,1885.01,1885.78,1886.58,1887.81,1889.05,1889.82
2012,9,5,4,1885.17,32.0759,1866.24,1866.26,1866.27,1866.28,1868.47,1872.94,1875.91,1876.23,1876.59,1877.02,1877.48,1878.16,1878.83,1879.1,1879.36,1879.64,1879.93,1880.41,1880.98,1881.51,1882.01,1882.43,1882.78,1883.19,1883.72,1884.24,1884.72,1885.22,1885.97,1886.71,1887.87
2012,9,5,5,1877.4,52.6303,1866.24,1866.26,1866.27,1866.28,1868.42,1872.78,1875.66,1875.94,1876.24,1876.61,1876.99,1877.55,1878.1,1878.58,1879.06,1879.33,1879.57,1879.9,1880.28,1880.77,1881.34,1881.85,1882.29,1882.72,1883.1,1883.52,1884.06,1884.61,1885.17,1885.73,1886.61
2012,9,5,6,1865.11,34.9207,1866.24,1866.26,1866.27,1866.28,1868.38,1872.67,1875.5,1875.75,1876.01,1876.33,1876.66,1877.07,1877.48,1877.74,1878,1878.5,1879.06,1879.34,1879.51,1879.79,1880.15,1880.62,1881.24,1881.79,1882.24,1882.66,1883.02,1883.4,1883.98,1884.56,1885.04
2012,9,5,7,1868.14,39.6924,1866.24,1866.26,1866.27,1866.28,1868.37,1872.64,1875.45,1875.69,1875.95,1876.25,1876.56,1876.93,1877.3,1877.43,1877.55,1878.17,1878.88,1879.15,1879.26,1879.45,1879.7,1880.15,1880.83,1881.45,1881.93,1882.36,1882.63,1882.93,1883.56,1884.18,1884.52
2012,9,5,8,1868.53,23.3503,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.87,1877.21,1877.31,1877.4,1878.06,1878.82,1879.09,1879.16,1879.32,1879.53,1879.98,1880.69,1881.32,1881.81,1882.25,1882.5,1882.78,1883.41,1884.05,1884.32
2012,9,5,9,1876.45,22.6945,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,10,1884.27,18.4578,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,11,1888.65,39.1099,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,12,1896.98,41.0765,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,13,1910.02,20.7247,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,14,1919.26,34.2228,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,15,1915.07,14.9806,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,16,1920.54,15.5203,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,17,1919.63,23.2077,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,18,1934.26,24.6989,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,19,1911.64,13.6826,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,20,1912.79,4.96454,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,21,1917.69,22.2193,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,22,1928.91,9.75251,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,5,23,1903.73,17.7411,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,6,0,1901.9,28.5436,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,6,1,1892.12,11.0637,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,6,2,1906.92,9.81003,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,6,3,1908.68,33.222,1866.24,1866.26,1866.27,1866.28,1868.37,1872.62,1875.43,1875.67,1875.92,1876.22,1876.52,1876.86,1877.21,1877.3,1877.39,1878.06,1878.82,1879.08,1879.15,1879.31,1879.52,1879.97,1880.68,1881.32,1881.81,1882.25,1882.49,1882.77,1883.4,1884.04,1884.3
2012,9,6,4,1915.42,105.523,1867.99,1868.09,1868.23,1868.41,1870.26,1873.85,1876.27,1876.59,1876.93,1877.3,1877.67,1878.08,1878.49,1879.35,1880.22,1881.02,1881.81,1882.09,1882.18,1882.34,1882.54,1882.99,1883.7,1884.34,1884.82,1885.27,1885.58,1885.91,1886.48,1887.04,1887.29
2012,9,6,5,1906.82,40.8547,1875.17,1875.59,1876.28,1877.13,1878.01,1878.9,1879.71,1880.39,1881.07,1881.73,1882.39,1883.06,1883.74,1887.75,1891.83,1893.2,1894.09,1894.45,1894.6,1894.76,1894.93,1895.36,1896.09,1896.72,1897.17,1897.65,1898.25,1898.82,1899.08,1899.35,1899.57
2012,9,6,6,1915.29,64.6168,1875.94,1876.39,1877.14,1878.07,1878.83,1879.43,1880.08,1880.8,1881.51,1882.2,1882.89,1883.6,1884.3,1888.65,1893.07,1894.5,1895.4,1895.77,1895.93,1896.09,1896.25,1896.68,1897.41,1898.05,1898.49,1898.97,1899.6,1900.2,1900.43,1900.66,1900.88
2012,9,6,7,1914.47,18.8139,1876.06,1876.51,1877.27,1878.21,1878.96,1879.52,1880.13,1880.86,1881.58,1882.27,1882.97,1883.68,1884.39,1888.78,1893.26,1894.7,1895.6,1895.97,1896.13,1896.3,1896.46,1896.88,1897.62,1898.25,1898.69,1899.18,1899.81,1900.41,1900.64,1900.86,1901.08
2012,9,6,8,1963.63,41.2479,1876.06,1876.51,1877.27,1878.21,1878.96,1879.52,1880.13,1880.86,1881.58,1882.27,1882.97,1883.68,1884.39,1888.78,1893.26,1894.7,1895.6,1895.97,1896.14,1896.3,1896.47,1896.9,1897.63,1898.26,1898.71,1899.19,1899.82,1900.42,1900.64,1900.87,1901.09
2012,9,6,9,2113.77,42.1738,1876.08,1876.54,1877.3,1878.24,1878.99,1879.54,1880.15,1880.87,1881.59,1882.29,1882.99,1883.71,1884.44,1888.83,1893.3,1894.74,1895.64,1896.07,1896.31,1896.68,1897.13,1897.65,1898.23,1898.8,1899.34,1899.86,1900.28,1900.69,1900.91,1901.14,1901.39
2012,9,6,10,2039.7,64.3816,1876.34,1877.14,1877.94,1878.74,1879.45,1880.06,1880.71,1881.43,1882.14,1882.84,1883.69,1885.79,1887.9,1891.04,1894.2,1895.26,1895.95,1896.46,1896.9,1897.39,1897.9,1898.44,1899.01,1899.54,1899.98,1900.4,1900.7,1901,1901.25,1901.5,1901.93
2012,9,6,11,2142.58,73.0097,1876.45,1877.41,1878.22,1878.96,1879.65,1880.29,1880.96,1881.67,1882.38,1883.08,1884,1886.71,1889.42,1892.01,1894.6,1895.49,1896.09,1896.62,1897.13,1897.62,1898.09,1898.63,1899.22,1899.75,1900.13,1900.5,1900.79,1901.09,1901.35,1901.6,1902.11
2012,9,6,12,1949.02,36.6601,1876.43,1877.36,1878.17,1878.92,1879.61,1880.25,1880.91,1881.62,1882.33,1883.04,1883.95,1886.54,1889.14,1891.83,1894.53,1895.45,1896.06,1896.59,1897.09,1897.57,1898.05,1898.58,1899.18,1899.7,1900.1,1900.47,1900.77,1901.07,1901.32,1901.58,1902.07
2012,9,6,13,2110.81,136.715,1876.24,1877.01,1877.81,1878.63,1879.35,1879.97,1880.61,1881.33,1882.04,1882.75,1883.59,1885.51,1887.43,1890.69,1893.98,1895.08,1895.79,1896.29,1896.71,1897.17,1897.66,1898.19,1898.77,1899.3,1899.75,1900.18,1900.51,1900.83,1901.08,1901.33,1901.74
2012,9,6,14,2050.52,189.694,1876.03,1876.97,1877.82,1878.62,1879.34,1879.97,1880.63,1881.32,1882.03,1882.81,1883.74,1886.01,1888.27,1890.89,1893.52,1894.45,1895.08,1895.6,1896.08,1896.57,1897.07,1897.6,1898.17,1898.68,1899.09,1899.49,1899.8,1900.11,1900.4,1900.69,1901.21
2012,9,6,15,1950.02,184.183,1875.74,1876.66,1877.43,1878.1,1878.82,1879.59,1880.31,1880.96,1881.66,1882.54,1883.54,1885.49,1887.45,1889.5,1891.55,1892.37,1892.97,1893.48,1893.95,1894.44,1894.93,1895.47,1896.04,1896.58,1897.03,1897.46,1897.83,1898.21,1898.56,1898.91,1899.51
2012,9,6,16,1931.82,162.3,1875.48,1876.24,1876.9,1877.5,1878.21,1879.04,1879.82,1880.49,1881.17,1881.9,1882.7,1884.11,1885.52,1887.46,1889.42,1890.2,1890.78,1891.28,1891.75,1892.22,1892.69,1893.25,1893.9,1894.51,1895.02,1895.53,1895.99,1896.44,1896.77,1897.1,1897.73
2012,9,6,17,1919.96,134.357,1875.39,1876.14,1876.81,1877.44,1878.17,1879.03,1879.83,1880.53,1881.27,1882.09,1882.95,1884.17,1885.38,1887.13,1888.89,1889.63,1890.2,1890.7,1891.18,1891.65,1892.11,1892.66,1893.32,1893.94,1894.46,1894.97,1895.47,1895.96,1896.31,1896.66,1897.34
2012,9,6,18,1919.97,99.9228,1875.55,1876.13,1876.71,1877.27,1878.03,1878.98,1879.87,1880.66,1881.42,1882.12,1882.84,1883.77,1884.69,1886.63,1888.6,1889.37,1889.94,1890.44,1890.91,1891.36,1891.78,1892.35,1893.09,1893.76,1894.29,1894.83,1895.39,1895.92,1896.23,1896.55,1897.23
2012,9,6,19,1914.69,72.0681,1875.81,1876.37,1876.9,1877.42,1878.2,1879.26,1880.24,1881.06,1881.85,1882.54,1883.23,1884.01,1884.79,1886.3,1887.82,1888.48,1888.99,1889.54,1890.11,1890.61,1891.08,1891.68,1892.46,1893.16,1893.73,1894.3,1894.87,1895.43,1895.82,1896.21,1896.96
2012,9,6,20,1903.19,67.4492,1876.23,1876.76,1877.26,1877.75,1878.65,1879.98,1881.13,1881.97,1882.77,1883.44,1884.1,1884.72,1885.33,1886.66,1888,1888.62,1889.12,1889.68,1890.27,1890.78,1891.25,1891.86,1892.65,1893.38,1894.01,1894.65,1895.28,1895.89,1896.31,1896.73,1897.55
2012,9,6,21,1914.35,33.5293,1876.99,1877.5,1878,1878.5,1879.55,1881.19,1882.55,1883.4,1884.2,1884.84,1885.46,1885.96,1886.47,1887.59,1888.72,1889.34,1889.86,1890.53,1891.25,1891.84,1892.34,1892.95,1893.7,1894.45,1895.2,1895.92,1896.58,1897.22,1897.78,1898.34,1899.19
2012,9,6,22,1908.87,36.8418,1876.77,1877.29,1877.73,1878.14,1879.06,1880.53,1881.8,1882.7,1883.55,1884.21,1884.85,1885.4,1885.96,1886.97,1887.99,1888.67,1889.28,1890.06,1890.91,1891.54,1892.03,1892.63,1893.34,1894.05,1894.74,1895.43,1896.12,1896.8,1897.36,1897.92,1898.73
2012,9,6,23,1934.66,50.3684,1876.5,1876.84,1877.05,1877.19,1877.69,1878.57,1879.46,1880.36,1881.22,1881.98,1882.73,1883.55,1884.38,1885.83,1887.3,1888.42,1889.48,1890.57,1891.67,1892.41,1892.91,1893.47,1894.09,1894.7,1895.26,1895.85,1896.55,1897.23,1897.77,1898.32,1898.76
2012,9,7,0,1904.19,35.9069,1876.72,1877.06,1877.27,1877.39,1877.91,1878.85,1880.2,1882.26,1884.34,1886.47,1888.52,1889.83,1891.15,1892.16,1893.18,1893.85,1894.45,1894.94,1895.39,1895.91,1896.49,1897.03,1897.52,1897.99,1898.45,1898.87,1899.22,1899.61,1900.53,1901.46,1902.29
2012,9,7,1,1905.01,48.1797,1876.84,1877.23,1877.9,1878.75,1880.44,1882.99,1885.59,1888.27,1890.58,1891.64,1892.68,1893.48,1894.28,1894.81,1895.33,1895.66,1895.96,1896.55,1897.24,1897.79,1898.23,1898.64,1899.02,1899.39,1899.75,1900.28,1901.42,1902.54,1903.45,1904.37,1906.07
2012,9,7,2,1911.95,17.2144,1878.54,1879.92,1882.39,1885.53,1888.23,1890.45,1892.08,1892.64,1893.29,1894.2,1895.05,1895.33,1895.61,1895.99,1896.38,1897.11,1897.91,1898.32,1898.59,1898.94,1899.36,1899.8,1900.24,1901.02,1902.43,1903.7,1904.49,1905.39,1907.5,1909.61,1910.13
2012,9,7,3,1906.33,46.6005,1883.8,1886.77,1889.04,1890.86,1892.17,1892.93,1893.69,1894.47,1895.12,1895.41,1895.72,1896.24,1896.76,1897.4,1898.04,1898.42,1898.76,1899.1,1899.44,1900.02,1900.76,1901.68,1902.79,1903.94,1905.16,1906.47,1908.16,1909.74,1910.22,1910.7,1911.03
2012,9,7,4,1929.59,11.6246,1888.64,1890.79,1892.01,1892.65,1893.43,1894.37,1895.07,1895.35,1895.66,1896.07,1896.53,1897.3,1898.07,1898.35,1898.61,1899.02,1899.45,1899.9,1900.37,1901.37,1902.74,1903.85,1904.66,1905.9,1907.97,1909.7,1910.12,1910.54,1910.94,1911.34,1911.48
2012,9,7,5,1927.14,13.1857,1891.73,1892.44,1893.32,1894.3,1894.96,1895.27,1895.61,1895.99,1896.46,1897.25,1897.99,1898.26,1898.53,1898.98,1899.43,1899.81,1900.19,1901.3,1902.69,1903.68,1904.38,1905.75,1907.87,1909.44,1909.95,1910.44,1910.88,1911.29,1911.44,1911.59,1911.75
